supplier_key,supplier_name,product_name,price,stock,warehouse_stocks,source_file,row_number
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Мембрана 80/100л Sefa 0303 EPDM D.80 хвост,2052.4035000000003,7.0,"{""Крым"": 7.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,86
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Мембрана 24 л EPDM Dвн.80 мм UNIPUMP,376.1205,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,87
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп термоусадочная муфта (комплект),262.9725,2.0,"{""КРД"": 1.0, ""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,89
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Адаптер скважинный 1"" АКЦИЯ",4274.571,3.0,"{""Крым"": 3.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,91
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Винтовой скважинный насос-3 ECO- VINT1 (.37kw, 20",6402.438000000001,3.0,"{""Крым"": 3.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,92
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Винтовой скважинный насос-3 ECO- VINT2 (.55kw, 20",7322.448,4.0,"{""КРД"": 2.0, ""Крым"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,93
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Насос ECO MAXI 10-145 (пр. часть 10-145, двиг.3 кВт, пульт СРТ 1-7,5), компл",32357.9025,1.0,"{""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,94
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Насос ECO MAXI 10-181 (пр. часть 10-181, двиг. 4 кВт, пульт СРТ 1-7,5), компл",36828.4035,1.0,"{""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,95
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Оголовок скважинный АКВАРОБОТ АОС-114-32-Ч (чугун) АКЦИЯ,2113.188,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,96
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Оголовок скважинный АКВАРОБОТ АОС-133-40-Ч (чугун) АКЦИЯ,2341.584,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,97
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Оголовок скважинный АКВАРОБОТ АОС-152-32 АКЦИЯ,1996.9005,,{},2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,98
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Оголовок скважинный АКВАРОБОТ АОС-152-40-Ч (чугун) АКЦИЯ,2455.782,1.0,"{""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,99
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Оголовок скважинный АОС-133-32 (БЭЗ),2574.1695000000004,4.0,"{""КРД"": 1.0, ""Крым"": 3.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,100
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Оголовок скважинный АОС-152-32 (БЭЗ) АКЦИЯ,2365.6815,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,101
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Погружной насос БЦП 3,5-0,63-125 (1800 Вт,1 м) АКЦИЯ",15650.397,1.0,"{""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,102
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Погружной насос БЦП 3,5-0,63-36 (370 Вт,1 м) АКЦИЯ",9404.0625,2.0,"{""КРД"": 1.0, ""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,103
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Погружной насос БЦП 3,5-0,63-45 (550 Вт,1 м) АКЦИЯ",10177.2615,4.0,"{""Крым"": 4.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,104
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Погружной насос БЦП 3,5-0,63-45 (550 Вт,20 м)",11373.726,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,105
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Погружной насос БЦП 3,5-0,63-55 (750 Вт,30 м)",13601.112,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,106
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Погружной насос 3"" MINI ECO 3-45 (750 Вт, кабель-30м) АКЦИЯ",16568.1705,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,107
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Погружной насос 3"" MINI ECO-0 250Вт, кабель -10м АКЦИЯ",4383.54,1.0,"{""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,108
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Погружной насос 3"" MINI ECO-1",11705.841,1.0,"{""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,109
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Погружной насос 3"" MINI ECO-2 АКЦИЯ",8119.5975,1.0,"{""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,110
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Юнипамп Погружной насос 3"" MINI ECO-4-49 (550 Вт, кабель 20м) АКЦИЯ",5420.751,3.0,"{""Крым"": 3.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,111
